smiles,CAS_x,Chemical name,Latin name,Trophic Level,Effect,Effect value,Unit,Test type,Test statistic,Duration,Duration (days),Duration (hours),Effect is 5X above water solubility,Source,version,Reported chemical name,original CAS,CAS_y,Unnamed: 0,Name,Formula,Mw,Elements,InChi,SMILES,C─H alkyl methyl 1260 strong,C─H alkyl methylene 1470 strong,C─H alkyl methine 2890 weak,C─H vinyl C═CH2 900 strong,C─H vinyl cis-disubstituted alkenes 670–700 strong,C─H vinyl trisubstituted alkenes 800–840 strong to medium,C─H aromatic benzene/sub. benzene 3070 weak,C─H aromatic monosubstituted benzene 700–750 strong,C─H aromatic ortho-disub. benzene 750 strong,C─H aromatic meta-disub. benzene 750–800 strong,C─H aromatic para-disub. benzene 800–860 strong,C─H alkynes any 3300 medium,C─H aldehydes any 2720 medium,C═C acyclic C═C monosub. alkenes 1645 medium,"C═C acyclic C═C 1,1-disub. alkenes 1655 medium","C═C acyclic C═C cis-1,2-disub. alkenes 1660 medium","C═C acyclic C═C trans-1,2-disub. alkenes 1675 medium","C═C acyclic C═C trisub., tetrasub. alkenes 1670 weak",C═C conjugated C═C dienes 1600 strong,C═C conjugated C═C dienes 1650 strong,C═C with benzene ring dienes 1625 strong,C═C with C═O dienes 1600 strong,C═C C═C (both sp2) any 1640–1680 medium,C═C aromatic C═C any 1450 weak to strong (usually 3 or 4),C═C aromatic C═C any 1500 weak to strong (usually 3 or 4),C═C aromatic C═C any 1580 weak to strong (usually 3 or 4),C═C aromatic C═C any 1600 weak to strong (usually 3 or 4),C═C C≡C terminal alkynes 2100–2140 weak,C═C C≡C disubst. alkynes 2190–2260 very weak (often indistinguishable),C=O aldehyde/ketone saturated aliph./cyclic 6-membered 1720 ,"C=O aldehyde/ketone α,β-unsaturated 1685 ",C=O aldehyde/ketone aromatic ketones 1685 ,C=O aldehyde/ketone cyclic 5-membered 1750 ,C=O aldehyde/ketone cyclic 4-membered 1775 ,C=O aldehyde/ketone aldehydes 1725 influenced by conjugation (as with ketones),C=O carboxylic acids/derivates saturated carboxylic acids 1710 ,C=O carboxylic acids/derivates unsat./aromatic carb. acids 1680–1690 ,C=O carboxylic acids/derivates esters and lactones 1735 influenced by conjugation and ring size (as with ketones),C=O carboxylic acids/derivates anhydrides 1760 ,C=O carboxylic acids/derivates anhydrides 1820 ,C=O carboxylic acids/derivates acyl halides 1800 ,C=O carboxylic acids/derivates amides 1650 associated amides,C=O carboxylic acids/derivates carboxylates (salts) 1550–1610 ,C=O carboxylic acids/derivates amino acid zwitterions 1550–1610 ,"O─H alcohols, phenols low concentration 3610–3670",O─H carboxylic acids low concentration 3500–3560,N─H primary amines any 3400–3500 strong,N─H secondary amines any >3000 weak to medium,N─H ammonium ions any 2400–3200 multiple broad peaks,"C─O alcohols primary 1040–1060 strong, broad",C─O alcohols secondary ~1100 strong,C─O alcohols tertiary 1150–1200 medium,C─O ethers aliphatic 1120,C─O ethers aromatic 1220–1260,"C─O esters any 1100–1300 two bands (distinct from ketones, which do not possess a C─O bond)",C─N aliphatic amines any 1020–1220 often overlapped,C─N C═N any 1615–1700 similar conjugation effects to C═O,C─N C≡N (nitriles) unconjugated 2250 medium,C─N R─N═C═S (isothiocyanates) any 2140–1990,C─X fluoroalkanes ordinary 1000–1100,C─X chloroalkanes any 540–760 weak to medium,C─X bromoalkanes any 500–600 medium to strong,C─X iodoalkanes any 500 medium to strong,N─O nitro compounds aliphatic 1540 stronger,N─O nitro compounds aliphatic 1380 weaker,P─C Organophosphorus compound aromatic 1440-1460 medium,P─O phosphorus oxide bonded 1195-1250 strong
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Americamysis bahia,INVERT,Mortality/Growth,12.1,mg/L,A,EC50,4 days,4,96.0,1,EPAPPID 42122009,EnviroTox.v2,Phaltan,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Lepomis macrochirus,FISH,Mortality/Growth,0.675,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID MCOFOL05,EnviroTox.v2,Phaltan,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Oncorhynchus mykiss,FISH,Mortality/Growth,0.17,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID MCOFOL06,EnviroTox.v2,Phaltan,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Oncorhynchus mykiss,FISH,Mortality/Growth,0.146,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID N.R.,EnviroTox.v2,Phaltan,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Desmodesmus subspicatus,ALGAE,Population,0.1,mg/L,A,EC50,96 hours,4,96.0,0,"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",EnviroTox.v2,folpet;n-(trichloromethylthio)phthalimide;1h-isoin,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Anabaena flos-aquae,ALGAE,Population,1.1,mg/L,A,EC50,96 hours,4,96.0,0,"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",EnviroTox.v2,folpet;n-(trichloromethylthio)phthalimide;1h-isoin,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,133073,"Folpet;2-[(Trichloromethyl)sulfanyl]-1H-isoindole-1,3(2H)-dione",Raphidocelis subcapitata,ALGAE,Population,1.8,mg/L,A,EC50,96 hours,4,96.0,0,"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",EnviroTox.v2,folpet;n-(trichloromethylthio)phthalimide;1h-isoin,133073,133-07-3,5983,Folpet,C9H4Cl3NO2S,294.9028325940554,"['C', 'H', 'Cl', 'N', 'O', 'S']","InChI=1/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(Cl)cc(C(O)=O)c1Cl,133904,"Chloramben;3-Amino-2,5-dichlorobenzoic acid",Lepomis macrochirus,FISH,Mortality/Growth,10.0,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 40098001,EnviroTox.v2,"3-Amino-2,5-dichlorobenzoic acid",133904,133-90-4,6115,"3-Amino-2,5-dichlorobenzoic acid",C7H5Cl2NO2,204.9697337695104,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)/f/h11H",Nc1cc(Cl)cc(C(O)=O)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(Cl)cc(C(O)=O)c1Cl,133904,"Chloramben;3-Amino-2,5-dichlorobenzoic acid",Oncorhynchus mykiss,FISH,Mortality/Growth,10.0,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 40098001,EnviroTox.v2,"3-Amino-2,5-dichlorobenzoic acid",133904,133-90-4,6115,"3-Amino-2,5-dichlorobenzoic acid",C7H5Cl2NO2,204.9697337695104,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)/f/h11H",Nc1cc(Cl)cc(C(O)=O)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccccc1N,134203,Methyl 2-aminobenzoate;Methyl 2-aminobenzoate,Oncorhynchus mykiss,FISH,Mortality/Growth,22.9,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 42699802,EnviroTox.v2,"Anthranilic acid, Methyl ester",134203,134-20-3,6162,"Benzoic acid, 2-amino-, methyl ester",C8H9NO2,151.0633285337264,"['C', 'H', 'N', 'O']","InChI=1/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",COC(=O)c1ccccc1N,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccccc1N,134203,Methyl 2-aminobenzoate;Methyl 2-aminobenzoate,Lepomis macrochirus,FISH,Mortality/Growth,42.56,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 43610702,EnviroTox.v2,"Anthranilic acid, Methyl ester",134203,134-20-3,6162,"Benzoic acid, 2-amino-, methyl ester",C8H9NO2,151.0633285337264,"['C', 'H', 'N', 'O']","InChI=1/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",COC(=O)c1ccccc1N,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccccc1N,134203,Methyl 2-aminobenzoate;Methyl 2-aminobenzoate,Oncorhynchus mykiss,FISH,Mortality/Growth,25.4,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 43610703,EnviroTox.v2,"Anthranilic acid, Methyl ester",134203,134-20-3,6162,"Benzoic acid, 2-amino-, methyl ester",C8H9NO2,151.0633285337264,"['C', 'H', 'N', 'O']","InChI=1/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",COC(=O)c1ccccc1N,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)C(=O)c1cccc(C)c1,134623,"DEET;N,N-Diethyl-3-methylbenzamide",Oncorhynchus mykiss,FISH,Mortality/Growth,71.25,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 00001026,EnviroTox.v2,"N,N-Diethyl-3-methylbenzamide",134623,134-62-3,6243,Diethyltoluamide,C12H17NO,191.1310141720667,"['C', 'H', 'N', 'O']","InChI=1/C12H17NO/c1-4-13(5-2)12(14)11-8-6-7-10(3)9-11/h6-9H,4-5H2,1-3H3",CCN(CC)C(=O)c1cccc(C)c1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Chlorella pyrenoidosa,ALGAE,Growth,1.0,mg/L,A,EC50,96 hours,4,96.0,0,Aquat. Toxicol.7(3): 145-164,EnviroTox.v2,thiram;thioperoxydicarbonic diamide ([(h2n)c(s)]2s,137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Oncorhynchus mykiss,FISH,Mortality/Growth,0.13,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 00090293,EnviroTox.v2,Tetramethylthioperoxydicarbonicdiamide,137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Lepomis macrochirus,FISH,Mortality/Growth,4.242,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 00090294,EnviroTox.v2,Tetramethylthioperoxydicarbonicdiamide,137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Lepomis macrochirus,FISH,Mortality/Growth,0.23,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 070801,EnviroTox.v2,Tetramethylthioperoxydicarbonicdiamide,137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Americamysis bahia,INVERT,Mortality/Growth,0.00067,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID 42488302,EnviroTox.v2,Tetramethylthioperoxydicarbonicdiamide,137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Oncorhynchus mykiss,FISH,Mortality/Growth,0.5,mg/L,A,EC50,4 days,4,96.0,0,EPAPPID BAOTH102,EnviroTox.v2,Tetramethylthioperoxydicarbonicdiamide,137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C,137268,Thiram,Parastenocaris germanica,INVERT,"Intoxication, Immobile",0.002,mg/L,A,EC50,4 Day(s),4,96.0,0,"Notenboom,J., and J.J. Boessenkool. Acute Toxicity Testing with the Groundwater Copepod Parastenocaris germanica (Crustacea). 1992. First International Conference on Ground Water Ecology, U.S.EPA, American Water Resources Association:301-309",EnviroTox.v2,"N,N,N',N'-Tetramethylthioperoxydicarbonic diamide ([(H2N)C(S)]2S2)",137268,137-26-8,6746,Thiram,C6H12N2S4,239.988333093388,"['C', 'H', 'N', 'S']",InChI=1/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,CN(C)C(=S)SSC(=S)N(C)C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(=O)C(C)O,138227,Butyl lactate;Butyl 2-hydroxypropanoate,Raphidocelis subcapitata,ALGAE,Population,329.0,mg/L,A,EC50,72;96 hours,4,96.0,0,Chemosphere37(7): 1317-1333,EnviroTox.v2,"butyl lactate;propanoic acid, 2-hydroxy-, butyl es",138227,138-22-7,6930,"Propanoic acid, 2-hydroxy-, butyl ester",C7H14O3,146.0942943100611,"['C', 'H', 'O']","InChI=1/C7H14O3/c1-3-4-5-10-7(9)6(2)8/h6,8H,3-5H2,1-2H3",CCCCOC(=O)C(C)O,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
